Date,AAPL,CAD,EXC,FBNDX,GBP,GE,INTC,PFE,SPGSCI,SPY,VBTIX,XPT
2013-10-28,18.924286,0.957395883,20.021399,7.77,1.6142,156.668472,24.360001,29.165085,629.69,176.229996,10.72,1470.82
2013-10-29,18.452856,0.95520107,20.007133,7.78,1.6047,157.389053,24.52,29.648956,627.67,177.169998,10.73,1461.75
2013-10-30,18.746429,0.954289531,20.363766,7.77,1.6039,158.349854,24.5,29.34535,627.21,176.289993,10.72,1473.09
2013-10-31,18.667856,0.958680855,20.356632,7.77,1.604,156.968719,24.469999,29.117647,622.52,175.789993,10.72,1449.45
2013-11-01,18.5725,0.959692898,20.449358,7.75,1.5926,159.370682,24.33,29.573055,612.24,176.210007,10.69,1454.25
2013-11-04,18.8125,0.959232614,20.392298,7.75,1.5968,158.710144,24.26,29.658443,610.66,176.830002,10.69,1454.25
2013-11-05,18.766071,0.956388676,20.149786,7.73,1.6046,158.650085,24.030001,29.639469,606.77,176.270004,10.67,1451.93
2013-11-06,18.604286,0.959877136,20.69187,7.74,1.6081,161.532455,24.25,29.383303,609.73,177.169998,10.68,1466.23
2013-11-07,18.303213,0.955840184,20.370899,7.75,1.6097,159.730972,24.059999,29.326376,605.02,174.929993,10.69,1453.3
2013-11-08,18.591429,0.954289531,20.21398,7.7,1.6017,162.433197,24.09,29.71537,609.95,177.289993,10.63,1445.5
2013-11-11,18.5375,0.95456281,20.577745,7.7,1.5989,162.192993,24.17,29.639469,614.2,177.320007,10.62,1431.9
2013-11-12,18.571787,0.952834683,20.092726,7.7,1.5905,162.433197,24.43,29.772297,609.25,176.960007,10.62,1434.05
2013-11-13,18.593929,0.956297217,20.014265,7.71,1.6057,163.033691,24.6,30.237192,613.7,178.380005,10.64,1436.85
2013-11-14,18.862858,0.955657492,19.900143,7.73,1.6066,162.072906,24.389999,30.360531,616.8,179.270004,10.66,1446.43
2013-11-15,18.749643,0.957946163,20.05706,7.73,1.6118,163.333939,24.52,30.550285,616.92,180.050003,10.67,1440.57
2013-11-18,18.522499,0.958864704,20.0,7.75,1.6109,163.454025,24.6,30.37002,613.95,179.419998,10.69,1410.15
2013-11-19,18.555357,0.95520107,19.771755,7.74,1.612,162.313095,24.700001,30.037951,611.67,179.029999,10.67,1418.65
2013-11-20,18.392857,0.956663159,19.686163,7.72,1.6105,161.892746,24.559999,30.28463,614.19,178.470001,10.64,1392.63
2013-11-21,18.612143,0.950841495,19.721827,7.72,1.6199,161.592499,25.23,30.332067,622.23,179.910004,10.64,1391.8
2013-11-22,18.564285,0.951112802,19.507847,7.73,1.6226,162.613342,23.870001,30.474382,624.37,180.809998,10.66,1385.5
2013-11-25,18.705,0.948496633,19.422255,7.73,1.6155,160.511627,23.75,30.493359,622.58,180.630005,10.66,1385.75
2013-11-26,19.049999,0.948676596,19.22254,7.74,1.6216,160.811859,23.65,30.256166,622.4,180.679993,10.67,1375.5
2013-11-27,19.498571,0.943841435,19.215406,7.73,1.6287,161.112106,23.9,30.246679,620.76,181.119995,10.66,1352.5
2013-11-29,19.859644,0.942151875,19.19401,7.73,1.6368,160.091278,23.84,30.104364,620.12,181.0,10.66,1364.1
2013-12-02,19.686787,0.93949643,19.186876,7.71,1.6356,160.091278,23.700001,30.199242,623.53,180.529999,10.63,1343.25
2013-12-03,20.225714,0.93905531,19.550642,7.72,1.6391,159.490784,23.549999,29.620493,629.81,179.75,10.64,1359.5
2013-12-04,20.178572,0.935979034,19.757488,7.7,1.6384,159.971176,23.74,29.667933,631.85,179.729996,10.61,1370.45
2013-12-05,20.282143,0.938614605,19.835949,7.69,1.6333,158.830246,24.26,29.648956,630.16,178.940002,10.6,1362.68
2013-12-06,20.000713,0.939849624,20.285307,7.7,1.6349,161.772659,24.82,29.924099,631.94,180.940002,10.61,1359.5
2013-12-09,20.229643,0.940999341,20.306705,7.71,1.643,163.27388,24.93,29.962049,628.35,181.399994,10.62,1374.55
2013-12-10,20.198214,0.943129303,20.114122,7.72,1.6445,162.973633,24.82,29.734344,630.05,180.75,10.64,1389.93
2013-12-11,20.048571,0.944287063,19.978601,7.71,1.6374,159.610886,24.42,29.079697,629.95,178.720001,10.62,1384.63
2013-12-12,20.019285,0.939849624,19.900143,7.7,1.635,159.370682,24.469999,28.70019,626.38,178.130005,10.6,1363.95
2013-12-13,19.801071,0.944733113,19.757488,7.7,1.63,161.172165,24.290001,28.70019,623.59,178.110001,10.61,1364.5
2013-12-16,19.910713,0.943752359,19.81455,7.71,1.6297,162.012848,24.450001,28.70019,627.39,179.220001,10.61,1362.3
2013-12-17,19.821072,0.94277364,19.778887,7.72,1.6264,162.313095,24.66,28.595825,624.29,178.649994,10.63,1349.7
2013-12-18,19.670357,0.934317481,19.921541,7.71,1.6391,164.594971,25.15,29.193548,627.88,181.699997,10.61,1335.4
2013-12-19,19.445,0.937734434,19.415121,7.7,1.637,164.05452,25.139999,29.136621,632.0,181.490005,10.6,1320.0
2013-12-20,19.607857,0.94029149,19.443651,7.71,1.6336,164.294724,25.059999,28.70019,637.1,181.559998,10.62,1333.13
2013-12-23,20.360357,0.942951438,19.358061,7.7,1.6356,164.534912,25.32,28.795067,635.61,182.529999,10.59,1330.15
2013-12-24,20.27393,0.940645283,19.46505,7.68,1.6368,165.795959,25.43,28.73814,637.04,182.929993,10.57,1335.95
2013-12-26,20.139286,0.939143501,19.393723,7.68,1.6411,167.117035,25.700001,28.984819,637.76,183.860001,10.56,1358.95
2013-12-27,20.003214,0.93405567,19.365192,7.68,1.6483,167.117035,25.6,29.07021,640.67,183.850006,10.56,1374.95
2013-12-30,19.804285,0.939143501,19.600571,7.69,1.6501,167.477325,25.85,29.117647,635.79,183.820007,10.58,1356.35
2013-12-31,20.036428,0.941353667,19.536377,7.68,1.6557,168.318024,25.959999,29.06072,632.29,184.690002,10.56,1371.0
2014-01-02,19.754642,0.937207123,19.379457,7.69,1.6453,165.135406,25.790001,28.899431,620.36,182.919998,10.57,1403.75
2014-01-03,19.320715,0.94029149,18.987162,7.69,1.6418,165.01532,25.780001,28.956356,614.43,182.889999,10.57,1412.88
2014-01-06,19.426071,0.938438438,19.108418,7.7,1.6406,163.694229,25.459999,28.984819,613.84,182.360001,10.59,1418.19
2014-01-07,19.287144,0.928850084,19.208275,7.71,1.6402,163.874374,25.59,29.165085,615.22,183.479996,10.6,1415.95
2014-01-08,19.409286,0.924214418,19.165478,7.68,1.6448,163.393982,25.43,29.364326,610.67,183.520004,10.57,1417.32
2014-01-09,19.161428,0.922339052,19.2796,7.69,1.6481,163.454025,25.309999,29.34535,605.81,183.639999,10.58,1418.55
2014-01-10,19.033571,0.918105031,19.379457,7.73,1.6483,161.892746,25.530001,29.117647,610.3,184.139999,10.63,1437.0
2014-01-13,19.133215,0.920556016,19.243937,7.74,1.6383,160.511627,25.5,28.975332,609.48,181.690002,10.65,1443.82
2014-01-14,19.513929,0.913575735,19.179743,7.72,1.644,161.952805,26.51,29.411764,610.17,183.669998,10.63,1431.57
2014-01-15,19.905714,0.914578379,19.094151,7.72,1.6371,164.174622,26.67,29.582542,614.72,184.660004,10.62,1429.61
2014-01-16,19.794643,0.914913083,19.550642,7.73,1.6354,163.333939,26.540001,29.573055,613.44,184.419998,10.64,1432.88
2014-01-17,19.309643,0.912075885,19.400856,7.74,1.6424,159.610886,25.85,29.497154,615.56,183.639999,10.65,1453.88
2014-01-21,19.609644,0.911826388,19.807419,7.74,1.6477,157.869446,25.59,29.62998,616.41,184.179993,10.64,1450.88
2014-01-22,19.696787,0.901957247,20.064194,7.72,1.6575,156.067978,25.309999,29.667933,623.24,184.300003,10.63,1458.13
2014-01-23,19.863571,0.900738606,20.199715,7.75,1.6637,155.047134,25.129999,29.421251,623.6,182.789993,10.66,1456.88
2014-01-24,19.502501,0.901875902,20.164051,7.75,1.6482,149.822861,24.809999,28.548388,624.87,178.889999,10.68,1428.75
2014-01-27,19.660713,0.899604174,20.114122,7.74,1.6585,150.543442,24.719999,28.140417,618.31,178.009995,10.66,1412.0
2014-01-28,18.089287,0.896619744,20.042795,7.75,1.6579,152.885361,24.9,28.861481,623.91,179.070007,10.67,1410.13
2014-01-29,17.883928,0.895175007,20.106991,7.76,1.6563,151.864532,24.68,28.567362,626.91,177.350006,10.69,1413.06
2014-01-30,17.849285,0.896298288,20.677603,7.76,1.6485,153.125565,24.74,29.240988,626.64,179.229996,10.69,1382.38
2014-01-31,17.878571,0.898634076,20.684736,7.77,1.6439,150.903748,24.540001,28.842505,622.26,178.179993,10.7,1377.31
2014-02-03,17.911785,0.899361453,20.663338,7.79,1.6305,146.219894,23.950001,29.032257,619.1096,174.169998,10.74,1382.5
2014-02-04,18.17107,0.902364194,20.620543,7.78,1.6325,147.540985,23.82,29.829222,623.441,175.389999,10.72,1374.38
2014-02-05,18.306786,0.902282775,20.584879,7.77,1.6309,147.240738,23.52,29.079697,624.1143,175.169998,10.7,1380.63
2014-02-06,18.303928,0.903342367,21.034237,7.77,1.6322,149.822861,23.99,29.259962,626.708,177.479996,10.69,1376.25
2014-02-07,18.559999,0.906453952,20.998573,7.78,1.6411,151.264038,24.209999,29.620493,635.1132,179.679993,10.7,1384.75
2014-02-10,18.8925,0.904568069,20.970043,7.79,1.6403,150.42334,24.290001,29.857685,632.4907,180.009995,10.71,1386.38
2014-02-11,19.14143,0.908347716,21.019972,7.77,1.645,152.705215,24.469999,30.246679,634.8264,181.979996,10.68,1388.75
2014-02-12,19.139999,0.908843043,20.641939,7.76,1.6596,152.465027,24.549999,29.990513,636.2176,182.070007,10.67,1407.19
2014-02-13,19.44393,0.910995718,20.970043,7.78,1.6659,152.765274,24.700001,30.075901,637.91,183.009995,10.69,1417.06
2014-02-14,19.428213,0.910912735,21.212553,7.78,1.6747,154.566742,24.76,30.303604,640.0627,184.020004,10.69,1427.75
2014-02-18,19.499643,0.913492281,21.433666,7.79,1.6684,154.026306,24.76,30.246679,649.793,184.240005,10.7,1424.5
2014-02-19,19.191786,0.902527076,21.369473,7.78,1.668,152.52507,24.5,29.867172,653.3778,183.020004,10.69,1415.0
2014-02-20,18.969643,0.90098207,21.562054,7.78,1.6651,150.843689,24.74,29.933586,652.7813,184.100006,10.68,1417.56
2014-02-21,18.758928,0.900252071,21.697575,7.78,1.6616,149.762802,24.42,29.848198,650.8815,183.889999,10.69,1429.13
2014-02-24,18.84107,0.904159132,21.676176,7.78,1.6656,151.864532,24.629999,30.351044,652.5151,184.910004,10.68,1438.31
2014-02-25,18.645,0.902119982,21.654779,7.8,1.6681,151.744431,24.620001,30.256166,649.0677,184.839996,10.71,1439.75
2014-02-26,18.476786,0.898634076,21.697575,7.81,1.6671,151.924576,24.799999,30.351044,649.6404,184.850006,10.72,1430.5
2014-02-27,18.845358,0.899199712,21.519258,7.82,1.6688,153.125565,24.76,30.578749,647.0659,185.820007,10.74,1452.63
2014-02-28,18.794287,0.903832249,21.690441,7.82,1.6745,152.945419,24.76,30.464895,649.6444,186.289993,10.73,1446.25
2014-03-03,18.848572,0.902853016,21.419401,7.83,1.6667,150.843689,24.5,30.341557,660.2183,184.979996,10.76,1458.38
2014-03-04,18.972857,0.901550667,21.68331,7.81,1.6664,154.026306,24.610001,31.015181,655.9639,187.580002,10.71,1463.75
2014-03-05,19.012857,0.906700517,21.597717,7.81,1.6722,155.707687,24.5,31.072105,648.5661,187.75,10.72,1478.25
2014-03-06,18.955357,0.910332271,21.262482,7.8,1.674,157.449112,24.629999,30.796965,650.6606,188.179993,10.69,1485.69
2014-03-07,18.944286,0.901957247,21.269615,7.78,1.6713,156.908661,24.639999,30.768501,653.244,188.259995,10.67,1482.5
2014-03-10,18.96143,0.900252071,21.31241,7.78,1.6645,156.368225,24.84,30.730551,646.842,188.160004,10.67,1477.25
2014-03-11,19.14607,0.900414191,21.28388,7.78,1.6617,155.527527,24.73,30.759012,645.729,187.229996,10.67,1464.63
2014-03-12,19.164642,0.899442346,21.52639,7.79,1.6619,154.686844,24.76,30.341557,641.1055,187.279999,10.69,1475.5
2014-03-13,18.951786,0.902853016,21.761768,7.81,1.6624,152.16478,24.57,29.525618,639.1954,185.179993,10.73,1476.44
2014-03-14,18.73893,0.900495272,21.854494,7.81,1.6647,150.783646,24.5,29.62998,644.0486,184.660004,10.72,1469.75
2014-03-17,18.812143,0.904813608,22.125534,7.79,1.6637,152.705215,24.700001,29.810247,637.1879,186.330002,10.7,1465.75
2014-03-18,18.978571,0.898069151,22.21826,7.8,1.6593,154.026306,24.82,30.294119,642.1784,187.660004,10.71,1458.63
2014-03-19,18.973572,0.889838049,22.154066,7.77,1.6541,151.804474,25.02,30.085388,641.7102,186.660004,10.66,1447.5
2014-03-20,18.882143,0.889363216,22.375177,7.77,1.6504,151.744431,25.43,30.275143,639.5408,187.75,10.65,1431.75
2014-03-21,19.031071,0.891186169,23.216833,7.78,1.6486,152.52507,25.17,30.531309,641.0866,186.199997,10.67,1434.75
2014-03-24,19.256786,0.893495354,23.487873,7.78,1.6498,152.585114,25.120001,29.876659,641.4871,185.429993,10.68,1429.25
2014-03-25,19.463928,0.895495657,23.487873,7.78,1.6529,154.326553,25.459999,30.189753,642.4064,186.309998,10.68,1419.56
2014-03-26,19.277857,0.900738606,23.138374,7.8,1.6583,153.846161,25.379999,30.531309,643.3158,184.970001,10.7,1405.25
2014-03-27,19.195,0.906536125,23.409414,7.8,1.6611,154.987091,25.309999,30.455408,649.5547,184.580002,10.71,1399.56
2014-03-28,19.173571,0.904077389,23.74465,7.79,1.6638,155.40744,25.620001,30.246679,650.6742,185.490005,10.69,1408.88
2014-03-31,19.169287,0.904977376,23.937233,7.79,1.6662,155.467484,25.809999,30.474382,648.857,187.009995,10.69,1417.56
2014-04-01,19.344643,0.907111756,23.887304,7.79,1.663,155.347382,25.99,30.313093,640.8338,188.25,10.68,1424.25
2014-04-02,19.376785,0.906371794,23.901569,7.77,1.6626,156.368225,25.889999,30.635674,637.0378,188.880005,10.66,1437.13
2014-04-03,19.2425,0.906207522,24.094151,7.78,1.6598,157.509155,26.41,30.740038,642.5384,188.630005,10.67,1442.25
2014-04-04,18.99357,0.910663874,24.586306,7.8,1.6575,156.248123,26.16,30.512335,645.1948,186.399994,10.7,1450.25
2014-04-07,18.695356,0.911161731,24.743223,7.82,1.6608,155.22728,26.49,29.601519,642.3699,184.339996,10.72,1428.94
2014-04-08,18.694286,0.915499405,25.349501,7.82,1.6747,154.626801,26.91,29.288425,650.8859,185.100006,10.72,1440.13
2014-04-09,18.940001,0.919202133,25.171185,7.82,1.6793,155.827774,26.98,29.62998,654.2229,187.089996,10.72,1442.75
2014-04-10,18.695715,0.914411119,25.02853,7.84,1.6785,153.605957,26.43,29.041746,653.1036,183.160004,10.75,1456.38
2014-04-11,18.557501,0.910746812,25.078459,7.85,1.6733,152.705215,26.18,28.330172,652.2555,181.509995,10.76,1457.88
2014-04-14,18.63143,0.912242292,25.171185,7.84,1.6729,154.386597,26.559999,28.339659,658.0415,182.940002,10.75,1464.88
2014-04-15,18.498571,0.910912735,25.677603,7.84,1.673,155.047134,26.77,28.358635,658.4639,184.199997,10.76,1440.38
2014-04-16,18.536072,0.908182726,25.848787,7.84,1.6797,156.848618,26.93,28.548388,659.6173,186.130005,10.75,1437.0
2014-04-17,18.747856,0.908843043,25.7204,7.81,1.6794,159.490784,27.040001,28.70019,661.2896,186.389999,10.71,1413.25
2014-04-21,18.970358,0.908265213,25.634808,7.81,1.6792,159.670929,26.950001,29.278936,660.7144,187.039993,10.71,1403.13
2014-04-22,18.989286,0.906947216,25.599144,7.81,1.6824,159.610886,26.84,29.411764,657.8063,187.889999,10.72,1401.0
2014-04-23,18.741072,0.906453952,25.606277,7.83,1.6782,158.650085,26.75,29.335863,657.4853,187.449997,10.73,1405.13
2014-04-24,20.2775,0.907358679,25.684736,7.83,1.6802,158.890289,26.75,29.136621,661.4892,187.830002,10.74,1413.69
2014-04-25,20.42643,0.905879156,25.863052,7.83,1.6803,159.730972,26.26,29.174574,657.703,186.289993,10.74,1422.75
2014-04-28,21.217501,0.906700517,26.041368,7.83,1.6807,160.811859,26.33,30.398481,654.7652,186.880005,10.73,1418.63
2014-04-29,21.154642,0.91374269,25.80599,7.83,1.6827,160.691772,26.48,30.132828,658.8395,187.75,10.73,1428.5
2014-04-30,21.074642,0.912242292,24.985735,7.84,1.6873,161.472412,26.690001,29.67742,652.5111,188.309998,10.75,1425.69
2014-05-01,21.124287,0.912741877,25.670471,7.86,1.6893,160.751816,26.450001,29.554079,648.6089,188.330002,10.78,1424.63
2014-05-02,21.16357,0.911410864,25.56348,7.86,1.687,160.21138,26.41,29.174574,650.9405,188.059998,10.78,1438.38
2014-05-05,21.462856,0.912825194,25.848787,7.86,1.6866,159.610886,26.17,28.425047,648.9415,188.419998,10.77,1450.25
2014-05-06,21.22893,0.917852226,25.706135,7.87,1.6975,157.268967,26.200001,27.922201,648.9934,186.779999,10.78,1454.75
2014-05-07,21.154642,0.917431193,26.219687,7.87,1.6952,159.310638,26.370001,27.533207,651.4311,187.880005,10.79,1433.81
2014-05-08,20.999643,0.923275782,26.019972,7.88,1.6932,158.770187,26.34,27.675522,649.5789,187.679993,10.79,1436.38
2014-05-09,20.912144,0.91759956,25.820257,7.87,1.6851,158.650085,26.299999,27.542694,647.2982,187.960007,10.78,1429.5
2014-05-12,21.172501,0.917767988,25.249643,7.86,1.6868,161.232208,26.370001,27.637571,648.9678,189.789993,10.76,1437.13
2014-05-13,21.205713,0.917094644,25.413694,7.87,1.6826,161.652557,26.450001,27.703985,652.0264,189.960007,10.79,1454.31
2014-05-14,21.209642,0.918357976,24.821684,7.9,1.6767,160.691772,26.33,27.609108,655.2289,189.059998,10.82,1481.63
2014-05-15,21.029285,0.918695452,24.643368,7.91,1.679,159.730972,26.01,27.571157,652.0441,187.399994,10.83,1465.5
2014-05-16,21.339643,0.920725532,24.514978,7.9,1.6811,160.151321,25.82,27.628082,652.8556,188.050003,10.82,1464.94
2014-05-19,21.592501,0.91954023,24.229671,7.9,1.6814,159.791031,26.040001,27.779886,653.803,188.740005,10.81,1468.69
2014-05-20,21.596786,0.916758343,24.172611,7.91,1.6838,157.929504,26.040001,27.751423,654.0387,187.550003,10.83,1468.88
2014-05-21,21.653929,0.916422287,24.179743,7.9,1.69,159.070435,26.200001,28.055029,658.3492,189.130005,10.81,1477.13
2014-05-22,21.688213,0.918189331,24.393723,7.89,1.687,159.190536,26.15,28.140417,657.1738,189.589996,10.81,1491.13
2014-05-23,21.933214,0.920725532,24.358061,7.9,1.6832,159.190536,26.290001,27.979128,658.406,190.350006,10.82,1472.88
2014-05-27,22.343929,0.920979923,25.235378,7.9,1.681,159.550827,26.709999,28.092979,655.4422,191.520004,10.83,1464.69
2014-05-28,22.286072,0.91954023,25.670471,7.93,1.6711,160.091278,26.879999,28.092979,652.8376,191.380005,10.86,1452.63
2014-05-29,22.692142,0.922764603,25.7204,7.92,1.6717,160.571671,26.959999,28.08349,654.2635,192.369995,10.85,1459.44
2014-05-30,22.607143,0.921998894,26.269615,7.92,1.6755,160.871918,27.32,28.111954,649.6324,192.679993,10.84,1451.94
2014-06-02,22.451786,0.917431193,26.105562,7.9,1.6746,161.112106,27.26,28.187857,648.4599,192.899994,10.82,1435.56
2014-06-03,22.769285,0.916758343,26.52639,7.88,1.6749,160.871918,27.66,28.074003,647.604,192.800003,10.79,1430.56
2014-06-04,23.029285,0.914076782,26.583452,7.88,1.6737,159.43074,27.6,28.121443,645.9893,193.190002,10.78,1438.38
2014-06-05,23.119642,0.915331808,26.718973,7.89,1.682,160.751816,27.66,28.235294,646.6336,194.449997,10.8,1445.13
2014-06-06,23.05607,0.914829384,26.68331,7.89,1.6802,163.213837,28.17,27.912712,646.6281,195.380005,10.79,1452.06
2014-06-09,23.424999,0.917094644,26.447931,7.88,1.6803,164.775116,27.91,27.8463,651.2814,195.580002,10.78,1452.56
2014-06-10,23.5625,0.917178758,26.504993,7.88,1.6756,164.594971,28.24,27.988615,648.0516,195.600006,10.77,1482.19
2014-06-11,23.465,0.920132499,25.499287,7.88,1.6788,163.033691,27.93,27.922201,647.5428,194.919998,10.77,1482.38
2014-06-12,23.0725,0.921149595,25.014265,7.89,1.6929,161.892746,27.959999,27.941175,658.5549,193.539993,10.79,1443.63
2014-06-13,22.82,0.921234454,25.477888,7.88,1.6968,162.373138,29.870001,28.017078,660.4576,194.130005,10.78,1434.0
2014-06-16,23.049999,0.92208391,25.756063,7.88,1.6984,161.052063,30.01,28.092979,661.3156,194.289993,10.79,1435.25
2014-06-17,23.02,0.920725532,25.884451,7.86,1.6965,161.35231,29.950001,27.969639,661.9171,194.830002,10.76,1440.06
2014-06-18,23.045,0.92284976,26.28388,7.88,1.6994,161.472412,29.93,28.187857,663.3902,196.259995,10.79,1450.88
2014-06-19,22.965,0.924385284,26.512127,7.88,1.7039,161.712601,30.09,28.074003,668.0328,196.479996,10.77,1471.5
2014-06-20,22.727501,0.929540807,26.219687,7.88,1.7013,161.952805,30.200001,28.254269,668.8627,195.940002,10.78,1456.81
2014-06-23,22.7075,0.931792769,25.877317,7.88,1.7027,160.21138,30.23,27.941175,665.7536,195.880005,10.78,1455.56
2014-06-24,22.57,0.930665426,25.827389,7.89,1.6986,159.610886,30.5,27.798861,667.1898,194.699997,10.8,1469.5
2014-06-25,22.59,0.932922847,25.834522,7.9,1.6983,158.650085,30.879999,28.273245,666.6219,195.580002,10.81,1472.56
2014-06-26,22.725,0.935541211,25.756063,7.91,1.7027,157.869446,30.780001,28.074003,664.1335,195.440002,10.82,1470.25
2014-06-27,22.995001,0.937558597,25.884451,7.91,1.7035,158.710144,30.93,28.149904,663.4425,195.820007,10.82,1477.25
2014-06-30,23.2325,0.937119295,26.019972,7.91,1.7106,157.809402,30.9,28.159393,658.5723,195.720001,10.83,1486.0
2014-07-01,23.379999,0.94055681,25.463623,7.9,1.715,158.529999,30.98,28.538898,657.6849,197.029999,10.81,1509.5
2014-07-02,23.370001,0.937734434,24.671898,7.88,1.7166,159.791031,30.98,28.814041,654.5589,197.229996,10.78,1510.38
2014-07-03,23.5075,0.940379913,24.229671,7.87,1.7155,161.292267,31.139999,28.965843,653.2985,198.199997,10.76,1499.69
2014-07-07,23.9925,0.935979034,24.507847,7.88,1.7128,160.631714,31.030001,28.927895,647.8093,197.509995,10.77,1494.31
2014-07-08,23.8375,0.936417268,24.479315,7.89,1.7131,158.349854,30.790001,28.605312,643.8665,196.240005,10.8,1496.88
2014-07-09,23.8475,0.938878978,24.43652,7.89,1.7158,158.049606,30.889999,28.510435,638.6042,197.119995,10.8,1505.19
2014-07-10,23.76,0.938967136,24.507847,7.89,1.7132,157.32901,31.26,28.462997,638.9145,196.339996,10.81,1513.19
2014-07-11,23.805,0.931619154,24.094151,7.9,1.7116,159.43074,31.25,28.529411,630.7167,196.610001,10.82,1511.75
2014-07-14,24.112499,0.933532487,23.459345,7.89,1.7084,160.091278,31.49,28.690702,632.2658,197.600006,10.8,1494.13
2014-07-15,23.83,0.92945441,23.430813,7.89,1.7143,159.791031,31.709999,28.851992,627.8405,197.229996,10.79,1483.06
2014-07-16,23.695,0.93101201,23.495007,7.89,1.7137,162.253052,34.650002,29.373814,630.201,197.960007,10.8,1485.38
2014-07-17,23.272499,0.929108984,22.788874,7.91,1.7101,159.791031,33.700001,28.984819,633.7313,195.710007,10.83,1501.63
2014-07-18,23.6075,0.931705954,22.888729,7.9,1.7088,158.890289,33.700001,29.155598,630.9177,197.710007,10.82,1489.25
2014-07-21,23.485001,0.931272118,22.988588,7.9,1.7076,156.007919,34.060001,28.795067,633.2859,197.339996,10.82,1490.19
2014-07-22,23.68,0.931272118,22.667618,7.9,1.7065,156.248123,34.790001,28.927895,631.4493,198.199997,10.83,1486.88
2014-07-23,24.297501,0.932140194,22.653353,7.91,1.7044,155.587585,34.5,28.833017,634.012,198.639999,10.83,1482.19
2014-07-24,24.2575,0.930665426,22.689016,7.89,1.6986,155.767731,34.25,28.78558,630.9107,198.649994,10.8,1468.06
2014-07-25,24.4175,0.924898261,22.43224,7.9,1.6975,154.866989,34.25,28.643265,634.1709,197.720001,10.83,1478.25
2014-07-28,24.754999,0.926011668,22.788874,7.89,1.6983,153.666,34.23,28.557875,631.8899,197.800003,10.82,1488.13
2014-07-29,24.594999,0.921489126,22.446505,7.9,1.6944,152.825317,34.189999,28.206831,630.2264,196.949997,10.83,1479.5
2014-07-30,24.5375,0.917178758,22.118402,7.87,1.6913,153.966248,34.349998,27.760912,627.1953,196.979996,10.79,1479.63
2014-07-31,23.9,0.916926462,22.168331,7.86,1.6886,151.023834,33.889999,27.229603,621.7026,193.089996,10.78,1460.63
2014-08-01,24.032499,0.916086479,22.496433,7.88,1.6821,152.224823,33.740002,27.381405,617.5006,192.5,10.81,1463.69
2014-08-04,23.897499,0.916926462,22.368046,7.88,1.6863,151.744431,34.049999,27.27704,620.2314,193.889999,10.81,1461.69
2014-08-05,23.780001,0.912325518,22.203995,7.88,1.6886,150.243195,32.82,26.954458,616.0379,192.009995,10.82,1457.44
2014-08-06,23.74,0.916086479,22.239658,7.88,1.6853,152.765274,32.849998,26.83112,618.2598,192.070007,10.81,1463.69
2014-08-07,23.620001,0.915248032,22.510698,7.9,1.6833,153.125565,32.68,26.603416,619.1135,191.029999,10.84,1479.31
2014-08-08,23.684999,0.911327805,22.910128,7.89,1.6773,154.086349,32.599998,26.888046,617.067,193.240005,10.83,1475.38
2014-08-11,23.997499,0.915667063,22.902996,7.89,1.6787,154.866989,33.02,26.802656,618.2003,193.800003,10.83,1469.88
2014-08-12,23.9925,0.915331808,22.731812,7.89,1.6812,153.786102,33.130001,26.641365,612.0562,193.529999,10.82,1469.0
2014-08-13,24.309999,0.916254352,22.43224,7.9,1.6688,155.107193,34.099998,26.764706,613.3057,194.839996,10.84,1468.63
2014-08-14,24.375,0.917262888,22.703281,7.91,1.6686,155.40744,33.939999,27.258064,602.5462,195.759995,10.85,1466.5
2014-08-15,24.495001,0.917683766,22.681883,7.93,1.6693,153.966248,34.169998,27.172676,607.453,195.720001,10.87,1456.0
2014-08-18,24.790001,0.918526683,22.696148,7.91,1.6728,156.54837,34.41,27.362429,600.3316,197.360001,10.85,1444.75
2014-08-19,25.1325,0.913909706,22.796005,7.91,1.6617,156.428268,34.34,27.457306,599.4504,198.389999,10.84,1438.94
2014-08-20,25.1425,0.911577028,22.817404,7.9,1.6595,158.289795,34.5,27.409866,601.3213,198.919998,10.83,1427.5
2014-08-21,25.145,0.913993236,23.002853,7.91,1.658,158.710144,35.150002,27.343454,603.7175,199.5,10.84,1420.88
2014-08-22,25.33,0.91382619,23.102711,7.91,1.6572,157.028763,34.939999,27.43833,602.9688,199.190002,10.84,1421.81
2014-08-25,25.385,0.910415149,23.416548,7.91,1.6579,157.32901,34.810001,27.428843,603.037,200.199997,10.85,1417.25
2014-08-26,25.2225,0.913075237,23.045649,7.92,1.654,156.18808,34.799999,27.713472,604.8125,200.330002,10.85,1417.94
2014-08-27,25.532499,0.920386562,23.373753,7.93,1.6576,156.908661,34.790001,27.979128,605.5805,200.25,10.87,1418.56
2014-08-28,25.5625,0.920725532,23.537804,7.94,1.6586,156.18808,34.650002,27.874763,606.8384,200.139999,10.88,1424.5
2014-08-29,25.625,0.919286634,23.837376,7.94,1.6598,156.007919,34.919998,27.884251,610.9172,200.710007,10.88,1424.25
2014-09-02,25.825001,0.914996798,23.416548,7.91,1.647,155.22728,34.57,27.760912,598.8502,200.610001,10.84,1409.38
2014-09-03,24.735001,0.918442322,23.723251,7.92,1.6461,155.827774,34.57,27.893738,607.3503,200.5,10.85,1413.13
2014-09-04,24.530001,0.91954023,23.930099,7.9,1.6331,155.887833,34.91,27.865274,603.2883,200.210007,10.83,1405.94
